customer_id,first_name,last_name,email,region,signup_date
C1984,James,WILLIAMS,user984@example.com,EAST,2023/06/25
C1985,sarah,Smith,user985@example.com,EAST,2024/04/16
C1986,John,Smith,user986@example.com,North,2024/11/04
C1987,sarah,WILLIAMS,,NORTH,11-07-2023
C1988,DAVID,WILLIAMS,user988@example.com,West,2024/12/08
C1989,anna,WILLIAMS,user989@example.com,West,2023-11-06
C1990,James,Brown,user990@example.com,,09/05/2023
C1991,sarah,Jones,user991@example.com,South,15/01/2023
C1992,anna,Brown,user992@example.com,NORTH,2023-04-25
C1993,mary,johnson,user993@example.com,north,13/12/2024
C1994,sarah,Brown,user994@example.com,North,28/01/2023
C1995,mary,WILLIAMS,user995@example.com,NORTH,07/05/2024
C1996,anna,Brown,user996@example.com,south,27/10/2024
C1997,Michael,Smith,user997@example.com,,22/03/2024
C1998,anna,WILLIAMS,user998@example.com,north,03-30-2023
C1999,DAVID,Jones,user999@example.com,West,19/04/2024
C2000,Michael,Brown,user1000@example.com,,2024/04/30
C2001,James,WILLIAMS,user1001@example.com,west,2023-01-23
C2002,Michael,Smith,user1002@example.com,west,20/06/2023
C2003,James,Smith,user1003@example.com,south,2024/12/20
C2004,sarah,Brown,user1004@example.com,NORTH,2024/05/11
C2005,sarah,WILLIAMS,user1005@example.com,North,2023/01/21
C2006,sarah,Jones,user1006@example.com,west,22/08/2024
C2007,James,johnson,user1007@example.com,,07-26-2023
C2008,anna,Smith,user1008@example.com,south,2024/08/06
C2009,Michael,johnson,user1009@example.com,south,02-22-2023
C2010,DAVID,Jones,user1010@example.com,North,2023-01-09
C2011,DAVID,Brown,user1011@example.com,south,2024/10/07
C2012,James,Smith,user1012@example.com,EAST,2024/03/01
C2013,mary,johnson,user1013@example.com,North,08-15-2024
C2014,James,Smith,user1014@example.com,east,2023/02/07
C2015,John,johnson,user1015@example.com,east,2024/02/14
C2016,DAVID,WILLIAMS,user1016@example.com,north,2024/06/09
C2017,sarah,WILLIAMS,user1017@example.com,West,2023-08-26
C2018,mary,Brown,user1018@example.com,west,2024-06-24
C2019,James,Jones,user1019@example.com,South,03-08-2024
C2020,sarah,Smith,user1020@example.com,West,2024-07-20
C2021,Michael,Jones,user1021@example.com,North,2023/10/02
C2022,Michael,johnson,,,2024-04-29
C2023,anna,Brown,user1023@example.com,south,05-21-2024
C2024,sarah,WILLIAMS,,east,2024/04/04
C2025,DAVID,WILLIAMS,user1025@example.com,North,22/01/2023
C2026,John,Brown,user1026@example.com,EAST,22/10/2023
C2027,sarah,Smith,user1027@example.com,south,04-25-2024
C2028,James,Jones,user1028@example.com,west,24/03/2024
C2029,DAVID,johnson,user1029@example.com,North,03/06/2024
C2030,mary,Jones,user1030@example.com,east,08-24-2024
C2031,sarah,WILLIAMS,user1031@example.com,North,2024/09/08
C2032,mary,Brown,user1032@example.com,south,05-15-2023
C2033,DAVID,WILLIAMS,user1033@example.com,EAST,2024/12/29
C2034,James,WILLIAMS,user1034@example.com,NORTH,03-02-2024
C2035,DAVID,johnson,user1035@example.com,east,28/04/2024
C2036,DAVID,Smith,user1036@example.com,South,28/09/2024
C2037,DAVID,Smith,user1037@example.com,NORTH,2023-10-17
C2038,Michael,johnson,user1038@example.com,south,2024/11/14
C2039,anna,Brown,user1039@example.com,EAST,13/05/2023
C2040,DAVID,Jones,user1040@example.com,NORTH,24/07/2023
C2041,Michael,Brown,user1041@example.com,NORTH,2024/09/12
C2042,John,Jones,user1042@example.com,South,2023/04/14
C2043,Michael,Smith,user1043@example.com,south,05-20-2024
C2044,mary,WILLIAMS,user1044@example.com,west,29/08/2023
C2045,John,WILLIAMS,user1045@example.com,east,2024-07-24
C2046,mary,Brown,user1046@example.com,NORTH,01-19-2023
C2047,anna,johnson,user1047@example.com,NORTH,09-25-2023
C2048,sarah,Jones,user1048@example.com,west,24/11/2024
C2049,sarah,WILLIAMS,user1049@example.com,north,2023-06-28
C2050,Michael,Brown,user1050@example.com,NORTH,03-07-2023
C2051,James,johnson,user1051@example.com,EAST,2024-03-16
C2052,mary,Smith,user1052@example.com,east,24/09/2024
C2053,anna,johnson,,south,04/05/2023
C2054,sarah,Smith,user1054@example.com,south,05-13-2024
C2055,anna,Brown,,South,12-15-2023
C2056,anna,johnson,,NORTH,02-17-2023
C2057,sarah,Brown,user1057@example.com,,2023-06-04
C2058,sarah,Smith,user1058@example.com,south,2024-12-24
C2059,James,WILLIAMS,user1059@example.com,South,2024/03/24
C2060,John,WILLIAMS,user1060@example.com,South,2023-04-24
C2061,John,Smith,,EAST,2024-09-17
C2062,DAVID,Jones,user1062@example.com,West,2024-07-29
C2063,mary,Jones,user1063@example.com,West,2024-06-03
C2064,sarah,WILLIAMS,user1064@example.com,EAST,2023-06-21
C2065,anna,WILLIAMS,user1065@example.com,east,07-30-2023
C2066,mary,johnson,user1066@example.com,NORTH,06-10-2023
C2067,DAVID,johnson,user1067@example.com,South,2024/12/26
C2068,anna,WILLIAMS,user1068@example.com,,2024/06/02
C2069,Michael,Jones,user1069@example.com,North,12/04/2023
C2070,DAVID,johnson,user1070@example.com,east,10-24-2024
C2071,sarah,Smith,user1071@example.com,South,09/12/2023
C2072,Michael,johnson,user1072@example.com,north,06/05/2023
C2073,Michael,johnson,user1073@example.com,West,2024/03/25
C2074,DAVID,johnson,user1074@example.com,West,07/01/2023
C2075,sarah,Brown,user1075@example.com,West,04-30-2024
C2076,anna,Smith,,east,21/10/2023
C2077,Michael,WILLIAMS,user1077@example.com,North,03-29-2023
C2078,DAVID,Jones,user1078@example.com,east,2024/01/17
C2079,DAVID,Jones,user1079@example.com,east,05/01/2024
C2080,anna,WILLIAMS,user1080@example.com,west,2023/06/05
C2081,sarah,Brown,user1081@example.com,North,22/08/2023
C2082,DAVID,Jones,user1082@example.com,West,2024/03/15
C2083,DAVID,johnson,user1083@example.com,North,2024/02/24
C2084,DAVID,Jones,user1084@example.com,South,06-12-2024
C2085,mary,Smith,user1085@example.com,east,2023/01/31
C2086,John,Smith,user1086@example.com,North,2023-05-30
C2087,anna,WILLIAMS,user1087@example.com,west,2024-06-13
C2088,mary,Brown,user1088@example.com,North,03-28-2023
C2089,DAVID,Brown,user1089@example.com,West,2023/11/19
C2090,John,Jones,user1090@example.com,south,2023/06/18
C2091,anna,Brown,user1091@example.com,south,2023/03/04
C2092,Michael,Brown,user1092@example.com,east,07/02/2023
C2093,James,Jones,user1093@example.com,North,2024-08-11
C2094,anna,Smith,user1094@example.com,NORTH,10-08-2024
C2095,mary,johnson,user1095@example.com,West,2024/03/05
C2096,mary,WILLIAMS,user1096@example.com,west,11-28-2024
C2097,mary,Smith,user1097@example.com,west,11-18-2023
C2098,anna,Brown,,east,01-09-2023
C2099,sarah,Brown,user1099@example.com,North,24/06/2024
C2100,DAVID,Jones,user1100@example.com,South,2024/12/18
C2101,anna,WILLIAMS,user1101@example.com,north,01/04/2024
C2102,Michael,johnson,,NORTH,2024/07/11
C2103,James,Jones,user1103@example.com,north,12-15-2024
C2104,Michael,Jones,user1104@example.com,West,2024/10/26
C2105,Michael,johnson,user1105@example.com,north,07-22-2023
C2106,DAVID,johnson,user1106@example.com,east,2023-03-28
C2107,John,Brown,user1107@example.com,west,07-04-2024
C2108,James,Jones,user1108@example.com,NORTH,04/02/2024
C2109,mary,Smith,user1109@example.com,east,06-16-2024
C2110,DAVID,Smith,user1110@example.com,,2023-08-07
C2111,mary,Jones,user1111@example.com,EAST,06-07-2024
C2112,DAVID,johnson,user1112@example.com,NORTH,06-17-2024
C2113,mary,WILLIAMS,user1113@example.com,NORTH,12/10/2024
C2114,DAVID,johnson,user1114@example.com,North,2023-01-24
C2115,John,johnson,,south,07-06-2024
C2116,anna,WILLIAMS,user1116@example.com,West,09-05-2023
C2117,Michael,johnson,user1117@example.com,NORTH,2024-03-08
C2118,mary,WILLIAMS,user1118@example.com,NORTH,03-03-2023
C2119,DAVID,Jones,user1119@example.com,North,09-23-2023
C2120,John,WILLIAMS,user1120@example.com,south,2023-05-07
C2121,John,Smith,user1121@example.com,,2024-10-28
C2122,Michael,WILLIAMS,user1122@example.com,West,04-04-2024
C2123,DAVID,johnson,user1123@example.com,North,2024-08-09
C2124,anna,Jones,user1124@example.com,West,04-09-2024
C2125,mary,WILLIAMS,user1125@example.com,West,30/08/2023
C2126,anna,johnson,user1126@example.com,West,12-25-2023
C2127,James,WILLIAMS,user1127@example.com,North,19/10/2023
C2128,James,Jones,user1128@example.com,west,22/01/2024
C2129,sarah,Jones,user1129@example.com,west,04-18-2023
C2130,John,Smith,user1130@example.com,South,12/06/2024
C2131,James,Jones,user1131@example.com,,2024/01/05
C2132,John,johnson,user1132@example.com,EAST,11/04/2023
C2133,Michael,Jones,user1133@example.com,,2024/12/29
C2134,DAVID,Jones,user1134@example.com,south,2024-02-26
C2135,sarah,johnson,user1135@example.com,north,2023-04-05
C2136,sarah,johnson,user1136@example.com,,11/03/2024
C2137,sarah,Jones,user1137@example.com,NORTH,02/05/2024
C2138,DAVID,Jones,user1138@example.com,south,2024-04-01
C2139,mary,WILLIAMS,user1139@example.com,west,2024/01/14
C2140,John,Jones,user1140@example.com,West,2024/08/25
C2141,DAVID,Smith,user1141@example.com,EAST,2023/09/28
C2142,James,Smith,user1142@example.com,north,2024/10/13
C2143,sarah,Smith,user1143@example.com,EAST,2024/03/26
C2144,John,Smith,user1144@example.com,east,02/03/2024
C2145,James,Jones,user1145@example.com,east,28/05/2023
C2146,John,WILLIAMS,user1146@example.com,north,2024/05/11
C2147,sarah,johnson,user1147@example.com,NORTH,2023-05-13
C2148,sarah,Jones,user1148@example.com,south,12/12/2024
C2149,John,Brown,user1149@example.com,east,2024/04/11
C2150,Michael,Jones,user1150@example.com,South,03/02/2023
C2151,anna,Smith,user1151@example.com,north,07-26-2024
C2152,anna,Brown,user1152@example.com,west,2023/05/02
C2153,John,Jones,user1153@example.com,West,2023-04-23
C2154,mary,WILLIAMS,user1154@example.com,south,01-14-2024
C2155,mary,WILLIAMS,user1155@example.com,EAST,11/02/2023
C2156,James,Brown,user1156@example.com,EAST,05-01-2023
C2157,Michael,johnson,user1157@example.com,West,11-09-2023
C2158,DAVID,Brown,user1158@example.com,West,11-07-2023
C2159,John,WILLIAMS,user1159@example.com,NORTH,2024-05-12
C2160,mary,Brown,user1160@example.com,South,27/05/2023
C2161,John,Smith,user1161@example.com,South,2024/08/26
C2162,Michael,Smith,,,02-19-2023
C2163,James,johnson,user1163@example.com,,18/10/2023
C2164,sarah,Brown,user1164@example.com,north,2023/07/07
C2165,Michael,Brown,user1165@example.com,South,2023-01-03
C2166,Michael,Brown,user1166@example.com,east,07-14-2024
C2167,James,Brown,user1167@example.com,EAST,2023-03-11
C2168,Michael,johnson,user1168@example.com,South,2024/03/03
C2169,mary,WILLIAMS,user1169@example.com,,08-09-2024
C2170,James,Jones,user1170@example.com,south,2024/08/02
C2171,Michael,johnson,user1171@example.com,north,2023/12/12
C2172,sarah,WILLIAMS,user1172@example.com,west,01/05/2024
C2173,sarah,WILLIAMS,user1173@example.com,North,2023/05/22
C2174,sarah,WILLIAMS,user1174@example.com,EAST,2024/04/05
C2175,DAVID,Brown,user1175@example.com,North,06-02-2023
C2176,James,johnson,user1176@example.com,South,2023/04/02
C2177,Michael,WILLIAMS,user1177@example.com,EAST,01/02/2024
C2178,sarah,Jones,user1178@example.com,West,02-09-2024
C2179,DAVID,Jones,user1179@example.com,North,2024-07-07
C2180,Michael,Smith,user1180@example.com,West,2024/11/17
C2181,Michael,WILLIAMS,user1181@example.com,West,2023-10-12
C2182,John,johnson,user1182@example.com,west,2023-06-19
C2183,Michael,Brown,user1183@example.com,West,08-08-2024
C2184,anna,Smith,user1184@example.com,east,2024-07-28
C2185,John,WILLIAMS,user1185@example.com,North,2024-10-21
C2186,James,Brown,user1186@example.com,south,2023-07-17
C2187,mary,johnson,user1187@example.com,EAST,06/08/2024
C2188,anna,johnson,user1188@example.com,North,2024-05-02
C2189,mary,Smith,user1189@example.com,EAST,04/05/2023
C2190,DAVID,Smith,user1190@example.com,EAST,01-20-2023
C2191,anna,WILLIAMS,user1191@example.com,NORTH,30/07/2023
C2192,John,Brown,user1192@example.com,North,2024/12/23
C2193,mary,Jones,user1193@example.com,east,03-28-2023
C2194,mary,Brown,user1194@example.com,NORTH,2024-02-16
C2195,mary,johnson,user1195@example.com,east,2024-05-18
C2196,Michael,johnson,user1196@example.com,north,2023/12/15
C2197,John,WILLIAMS,user1197@example.com,south,2023/07/04
C2198,mary,Jones,user1198@example.com,EAST,01-25-2023
C2199,John,WILLIAMS,user1199@example.com,south,01-27-2024
C2178,sarah,Jones,user1178@example.com,West,02-09-2024
C1865,mary,Brown,user865@example.com,North,09-03-2024
C1101,anna,Jones,user101@example.com,south,2024-07-16
C1439,anna,WILLIAMS,user439@example.com,,29/11/2024
C1058,James,Brown,user58@example.com,North,07-07-2023
C2120,John,WILLIAMS,user1120@example.com,south,2023-05-07
C1323,John,Smith,user323@example.com,West,2023-07-16
C1974,sarah,Jones,user974@example.com,west,2023/11/18
C1411,anna,Smith,user411@example.com,North,2024-04-21
C1855,sarah,Smith,user855@example.com,north,26/09/2023
C1820,Michael,johnson,user820@example.com,south,13/09/2023
C1044,DAVID,Jones,,west,2023-02-25
C1049,John,Jones,user49@example.com,east,2023-07-22
C1849,James,WILLIAMS,user849@example.com,north,17/03/2024
C1240,James,WILLIAMS,user240@example.com,West,24/05/2024
C1170,Michael,Brown,user170@example.com,South,11/05/2024
C1523,anna,Smith,,South,08-22-2024
C1765,anna,Brown,user765@example.com,North,2023/03/07
C1838,DAVID,johnson,user838@example.com,south,09-06-2024
C1423,sarah,Brown,,North,03-06-2023
C1380,Michael,WILLIAMS,user380@example.com,west,2024-03-03
C1609,James,johnson,user609@example.com,west,2024/01/24
C1676,Michael,WILLIAMS,user676@example.com,west,2024/11/06
C1344,sarah,johnson,user344@example.com,EAST,11-24-2024
C1109,mary,johnson,user109@example.com,North,21/03/2024
C1277,mary,johnson,user277@example.com,West,16/08/2024
C1677,Michael,WILLIAMS,user677@example.com,west,02/05/2024
C1570,anna,Brown,user570@example.com,West,2023/05/23
C1358,mary,Brown,user358@example.com,west,10-09-2024
C1598,DAVID,WILLIAMS,user598@example.com,EAST,27/05/2024
C1390,anna,johnson,user390@example.com,South,01-03-2024
C1893,sarah,Smith,user893@example.com,North,24/02/2023
C1692,sarah,Brown,user692@example.com,EAST,08/11/2024
C1727,James,Jones,user727@example.com,NORTH,2023-12-22
C1362,sarah,Smith,user362@example.com,EAST,15/10/2023
C1596,mary,johnson,user596@example.com,NORTH,08-16-2024
C1427,Michael,Brown,user427@example.com,west,04-07-2024
C1070,Michael,Smith,user70@example.com,North,2024/02/15
C1321,anna,WILLIAMS,user321@example.com,NORTH,2023/12/23
C1652,Michael,Smith,user652@example.com,NORTH,2023-02-24
